azi,aoi,wvl,radius,pitch,mm,dmm,abs pillar,abs substrate,reflected flux,E,H,E air,H air,E Ge,H Ge,E CaF2,H CaF2
28,60,5900,500,4000,"[[0.014840589833464736, -0.008837807132176446, -0.00037707979833789693, 0.00029658289175439395], [-0.00883780935516595, 0.01483065212969337, 0.00025317033404330635, 2.5641798546657693e-05], [0.00037702477480522795, -0.00025308585183045357, 0.0004583513412578714, 0.011906894237960599], [0.00029658660197168414, 2.5709507300915394e-05, -0.011906894184372097, 0.0004682890447804586]]","[[ 1.         -0.59551589 -0.02540868  0.01998458]
 [-0.59551604  0.99933037  0.01705932  0.00172782]
 [ 0.02540497 -0.01705362  0.03088498  0.80231947]
 [ 0.01998483  0.00173238 -0.80231947  0.03155461]]","[-5.959079447873236e-20, 1.7889683548999212e-20]","[9.872399874885453e-20, 1.780130700121245e-19]","[0.015137172716978509, 0.014544006933792635]",,,"[2.203406499445929e-25, 2.204004081704659e-25]","[2.195205524247001e-25, 2.197169477504365e-25]","[9.684721592589054e-27, 9.407643816642032e-27]","[8.026416608294544e-27, 7.273754035580691e-27]","[4.620061252647697e-26, 4.572087296091789e-26]","[4.580701309638808e-26, 4.545142198970256e-26]"
29,60,5900,500,4000,"[[0.014875218826678688, -0.008721697221769445, -0.0004102046418091612, 0.00032558112334042584], [-0.008721698518476255, 0.014863287629060456, 0.00028165492858952114, 3.5188087876377686e-05], [0.00041018885028217857, -0.0002816087450736597, 0.0006567280959107477, 0.012024455139961775], [0.00032556628230142026, 3.5236288896394504e-05, -0.01202445459697538, 0.0006686592934461617]]","[[ 1.         -0.58632396 -0.02757638  0.02188748]
 [-0.58632405  0.99919791  0.01893451  0.00236555]
 [ 0.02757532 -0.0189314   0.04414914  0.80835484]
 [ 0.02188649  0.00236879 -0.8083548   0.04495122]]","[9.208779766554466e-20, -1.967450438163916e-20]","[3.01253328827316e-20, 1.741106130354325e-19]","[0.015200799941743866, 0.014549637695417499]",,,"[2.205300444664994e-25, 2.206024873460048e-25]","[2.197898672244776e-25, 2.199945312421943e-25]","[9.745622873116519e-27, 9.436415799589927e-27]","[8.031940642975791e-27, 7.238221898795752e-27]","[4.623668301770434e-26, 4.572419542498027e-26]","[4.583782175911539e-26, 4.545309220976882e-26]"
30,60,5900,500,4000,"[[0.014919853088783547, -0.008591962538022531, -0.0004481515041175608, 0.00035903628187701757], [-0.008591963483185684, 0.014905371657273427, 0.0003160482822332193, 4.7904613537675045e-05], [0.0004481206269281986, -0.0003160204014801504, 0.0008790320821640695, 0.012156426074895846], [0.0003590522029659592, 4.7919024775261324e-05, -0.012156426488332048, 0.0008935135136374447]]","[[ 1.         -0.57587447 -0.03003726  0.02406433]
 [-0.57587454  0.99902939  0.02118307  0.0032108 ]
 [ 0.03003519 -0.0211812   0.05891694  0.81478189]
 [ 0.0240654   0.00321176 -0.81478192  0.05988755]]","[1.6105826337156137e-19, -1.087181189559191e-19]","[2.0531373584670588e-19, -1.7472907953934482e-19]","[0.015278889362342802, 0.01456081679897968]",,,"[2.207567269446301e-25, 2.208451977473381e-25]","[2.201045407761742e-25, 2.203173719189742e-25]","[9.81566011190615e-27, 9.468232438412543e-27]","[8.039934950757846e-27, 7.202349272092071e-27]","[4.62809960864779e-26, 4.573045517522843e-26]","[4.58768213939433e-26, 4.545746697138962e-26]"
31,60,5900,500,4000,"[[0.014977144633835086, -0.008445656856850763, -0.0004919674661738731, 0.00039811279962602723], [-0.00844566019923021, 0.014959343561020962, 0.0003581032206298167, 6.476386123203094e-05], [0.0004918594164554135, -0.00035801749937503224, 0.001130083871045928, 0.012305359622954712], [0.0003981753963429054, 6.480190813126733e-05, -0.012305361447990675, 0.0011478849434527103]]","[[ 1.         -0.563903   -0.03284788  0.02658136]
 [-0.56390323  0.99881145  0.02390998  0.00432418]
 [ 0.03284067 -0.02390426  0.07545389  0.82160919]
 [ 0.02658553  0.00432672 -0.82160931  0.07664244]]","[4.784536368344277e-20, 8.518831147415091e-20]","[-2.794979243795968e-19, 2.2741760181594326e-19]","[0.015375257425090884, 0.01457903182627229]",,,"[2.210311876085361e-25, 2.211393152463681e-25]","[2.204767368463569e-25, 2.206967025058282e-25]","[9.897161925985981e-27, 9.503543282185409e-27]","[8.051261799802181e-27, 7.166413739718967e-27]","[4.633666476891747e-26, 4.574070068632254e-26]","[4.592720695553696e-26, 4.546559651126098e-26]"
32,60,5900,500,4000,"[[0.015050979936391836, -0.00827878817899653, -0.0005434075511920614, 0.0004449540141098236], [-0.008278788553703658, 0.015028731231361576, 0.0004103289063880972, 8.715028758492363e-05], [0.0005433676451312557, -0.0004103262162390786, 0.0014161072122558915, 0.012474851047168906], [0.00044499577452772495, 8.712735545582528e-05, -0.012474852696937294, 0.0014383559172218311]]","[[ 1.         -0.55004978 -0.03610446  0.02956313]
 [-0.5500498   0.99852178  0.0272626   0.00579034]
 [ 0.03610181 -0.02726243  0.09408738  0.82883979]
 [ 0.0295659   0.00578882 -0.8288399   0.0955656 ]]","[1.101993027392302e-19, -5.123887385573193e-21]","[3.248058156604971e-20, -4.501133362522694e-19]","[0.015495933942065736, 0.01460602591433055]",,,"[2.213681680435679e-25, 2.215002833847621e-25]","[2.209233887460604e-25, 2.211484798889496e-25]","[9.993318139862554e-27, 9.542966388368861e-27]","[8.067098810349813e-27, 7.130824743656705e-27]","[4.64084067471606e-26, 4.575669924382208e-26]","[4.599383609541833e-26, 4.547925426310989e-26]"
33,60,5900,500,4000,"[[0.01514679677864254, -0.008085223726401872, -0.0006048117938048235, 0.0005023217012203542], [-0.008085222671036717, 0.015118419677001222, 0.00047646395920367037, 0.00011696048892809895], [0.0006048066746899019, -0.00047649176944704243, 0.0017460445692560921, 0.012669907679997195], [0.0005023448510918687, 0.00011692014268385354, -0.012669908970223843, 0.0017744216708484542]]","[[ 1.         -0.533791   -0.03993001  0.03316356]
 [-0.53379093  0.99812653  0.03145642  0.0077218 ]
 [ 0.03992968 -0.03145825  0.11527484  0.8364744 ]
 [ 0.03316509  0.00771913 -0.83647448  0.11714831]]","[9.25442376438559e-20, 1.8632849519397293e-19]","[1.0511250592306008e-19, -7.279583640087878e-19]","[0.015649118471343575, 0.014644475069449797]",,,"[2.217893644908773e-25, 2.219494819128467e-25]","[2.214695758868645e-25, 2.216950195541204e-25]","[1.010912730069275e-26, 9.587734595970074e-27]","[8.089188915351475e-27, 7.096199720599865e-27]","[4.650394406438725e-26, 4.578122095779937e-26]","[4.608466755623613e-26, 4.550122747387471e-26]"
34,60,5900,500,4000,"[[0.015273116306560497, -0.007856026449393596, -0.0006796850683805012, 0.0005748102274442361], [-0.00785602358897245, 0.015235970071806538, 0.0005622695389642861, 0.0001572485849171985], [0.0006797482986720681, -0.0005623164278303849, 0.0021326771669362594, 0.012897910591896924], [0.0005747745499641225, 0.00015722382127965638, -0.012897909303827481, 0.0021698234015577527]]","[[ 1.         -0.51436958 -0.04450206  0.03763543]
 [-0.51436939  0.99756787  0.03681433  0.01029578]
 [ 0.0445062  -0.0368174   0.13963602  0.84448454]
 [ 0.03763309  0.01029415 -0.84448446  0.14206815]]","[-1.6349370677948383e-19, 7.987402863045628e-20]","[2.2120974760612294e-19, -2.30794704990826e-19]","[0.01584792652537718, 0.014698306071114555]",,,"[2.22328415210115e-25, 2.225198079502927e-25]","[2.22153944700417e-25, 2.223703093100657e-25]","[1.025225747788995e-26, 9.6394684304236e-27]","[8.12015969695113e-27, 7.063584004557282e-27]","[4.663651707365102e-26, 4.581919953896685e-26]","[4.621339508450465e-26, 4.553650786527037e-26]"
35,60,5900,500,4000,"[[0.015447070508229804, -0.007596557424810952, -0.0007772964964102065, 0.0006739960336285739], [-0.007596563196466998, 0.015396485687495168, 0.000676568945404585, 0.00020999384724658372], [0.0007768544017896025, -0.0006765938559254725, 0.0025886316756001653, 0.01316398692056769], [0.0006744405426961323, 0.00020970459800561699, -0.013164014297873547, 0.002639216488597017]]","[[ 1.         -0.49177981 -0.05031999  0.04363261]
 [-0.49178019  0.99672528  0.04379918  0.01359441]
 [ 0.05029137 -0.04380079  0.16758075  0.85219957]
 [ 0.04366139  0.01357569 -0.85220135  0.17085547]]","[1.8283077465112325e-20, 5.067170875176108e-20]","[4.798797610773334e-19, -6.36416640367896e-20]","[0.016121066533082134, 0.014773074466558832]",,,"[2.230564545552802e-25, 2.23271923787333e-25]","[2.230537987321143e-25, 2.232365852194362e-25]","[1.042494914939221e-26, 9.693325352490512e-27]","[8.153045569106677e-27, 7.025706357055316e-27]","[4.682873954077444e-26, 4.588048483883109e-26]","[4.64040898971179e-26, 4.559541581945541e-26]"
36,60,5900,500,4000,"[[0.015731199830971675, -0.007648917102279137, -0.0009614400360423661, 0.0008592394633268951], [-0.007649653447744236, 0.01565526855861087, 0.0008234212589761321, 0.00023194297748142334], [0.0009431937825314199, -0.0008169340789379614, 0.003006344952670469, 0.013359871972957304], [0.0008728000079001527, 0.00023059443219550658, -0.013360774314571205, 0.003082267292579739]]","[[ 1.         -0.48622592 -0.06111676  0.05462008]
 [-0.48627273  0.99517321  0.05234319  0.01474414]
 [ 0.05995689 -0.05193082  0.19110716  0.84925957]
 [ 0.0554821   0.01465841 -0.84931693  0.19593339]]","[-7.855546066480385e-20, 1.0326913143031835e-19]","[-2.721080017538041e-19, -8.769221536712554e-21]","[0.016590439285266798, 0.01487196035954854]",,,"[2.242942184570804e-25, 2.244042654496079e-25]","[2.244704638693033e-25, 2.244932332788486e-25]","[1.045412517994383e-26, 9.613697671382688e-27]","[7.988847531336746e-27, 6.82045236698646e-27]","[4.708038904722107e-26, 4.598857880444194e-26]","[4.666958150183605e-26, 4.570829644339708e-26]"
37,60,5900,500,4000,"[[0.016132019168957963, -0.007846446649263997, -0.0012137722228852596, 0.0011035215717765368], [-0.007848938366440702, 0.016013683864738573, 0.0010398811990743287, 0.00026594027838033673], [0.0011642112940434654, -0.0010214211845306531, 0.0034706300194822146, 0.013573913531045357], [0.0011386423805598528, 0.00026394590962289634, -0.013576852799827559, 0.0035889025702673942]]","[[ 1.         -0.48638962 -0.07523994  0.06840567]
 [-0.48654408  0.99266457  0.0644607   0.01648524]
 [ 0.07216774 -0.06331639  0.21513922  0.84142682]
 [ 0.07058276  0.01636162 -0.84160902  0.22247076]]","[-7.268015247175509e-21, 3.304910322710466e-19]","[-3.00533351561883e-19, 1.5456615508126476e-19]","[0.017235540731351542, 0.015028497588999974]",,,"[2.260176034652837e-25, 2.259352740112285e-25]","[2.264164073309449e-25, 2.261679962029589e-25]","[1.045977418227906e-26, 9.470634332244876e-27]","[7.714216077593997e-27, 6.515738733893818e-27]","[4.751396924969506e-26, 4.618455947485841e-26]","[4.713234718678936e-26, 4.591467527665935e-26]"
38,60,5900,500,4000,"[[0.016886484523668102, -0.007870038721108285, -0.0016463640002533425, 0.0015296344201646342], [-0.007875728747075757, 0.016666315524939995, 0.0015002894569629394, 0.0004191847822158553], [0.0015603526872779512, -0.0014715521944356712, 0.004196575453462924, 0.014171222365300586], [0.0015893399718799285, 0.00041415534476244313, -0.014177939012624666, 0.004416568403927589]]","[[ 1.         -0.46605548 -0.09749596  0.09058335]
 [-0.46639244  0.98696182  0.08884558  0.02482369]
 [ 0.09240246 -0.08714379  0.24851682  0.83920501]
 [ 0.09411906  0.02452585 -0.83960276  0.26154457]]","[-4.9315683527183625e-20, 8.901377393663284e-20]","[-1.986255862083405e-20, 2.118404160848388e-19]","[0.018416118933807075, 0.015356850095143261]",,,"[2.289444911205977e-25, 2.283700571024996e-25]","[2.297307034022437e-25, 2.288082036251634e-25]","[1.080506836592954e-26, 9.411770060978157e-27]","[7.461039714697223e-27, 6.191608215387236e-27]","[4.905980509296427e-26, 4.682515288268477e-26]","[4.872674650401946e-26, 4.656866198767801e-26]"
39,60,5900,500,4000,"[[0.01741337353285165, -0.008661963180275397, -0.001912675088700062, 0.002281789159111294], [-0.008667394889826239, 0.017103788369891054, 0.0013827220043435588, -5.763097665029333e-05], [0.001788143889714173, -0.0013473434143271032, 0.006023471828946637, 0.013580537372161599], [0.002360784012041375, -7.602075305868832e-05, -0.013593942653848596, 0.00633271892768741]]","[[ 1.         -0.49743165 -0.10983943  0.13103659]
 [-0.49774358  0.98222141  0.07940575 -0.00330958]
 [ 0.10268796 -0.07737406  0.34591068  0.77989123]
 [ 0.13557304 -0.00436565 -0.78066106  0.36366985]]","[-3.114184345219554e-19, 1.0493542162495053e-19]","[-7.859950556577816e-19, -1.995733800305121e-19]","[0.019695162681240972, 0.015131584365502784]",,,"[2.316517578797436e-25, 2.302216505693867e-25]","[2.323671888317261e-25, 2.306803703339976e-25]","[1.004030684400113e-26, 8.867587065150019e-27]","[6.718230344262829e-27, 5.789740395393297e-27]","[4.873651013616772e-26, 4.687349243218205e-26]","[4.843555903859884e-26, 4.664225329159263e-26]"
40,60,5900,500,4000,"[[0.01778183115530812, -0.009495621048042455, -0.001924667784339332, 0.002497156954879458], [-0.009500005637895697, 0.01744329204291432, 0.0014206478109538142, -0.00022358629959636292], [0.0017690474470293386, -0.0013834833719167509, 0.007183123836041556, 0.012872637484060739], [0.0025937081631348434, -0.00026630201603018385, -0.012890903732627922, 0.007521141365402803]]","[[ 1.         -0.53400693 -0.10823788  0.14043306]
 [-0.53425351  0.98096152  0.07989322 -0.01257386]
 [ 0.09948624 -0.0778032   0.40395861  0.7239208 ]
 [ 0.14586283 -0.01497607 -0.72494805  0.42296776]]","[-4.4534266016369915e-20, 2.617508546989401e-19]","[-1.1727650793093582e-19, 5.430467842956746e-20]","[0.020278988099147775, 0.015284674192107744]",,,"[2.343847308058944e-25, 2.326836315284383e-25]","[2.350066758217852e-25, 2.33111204455343e-25]","[9.243947269960259e-27, 8.239244491964462e-27]","[6.09959356369875e-27, 5.308873766092106e-27]","[4.821845065774083e-26, 4.682827977230138e-26]","[4.795087073622683e-26, 4.662339030642434e-26]"
41,60,5900,500,4000,"[[0.01863712193127427, -0.00986830704361416, -0.0019802550254843215, 0.00271352922740252], [-0.00987013614616555, 0.018228812051284397, 0.0019489816791917105, -7.515515407043949e-05], [0.001801152831411774, -0.001932596330336178, 0.009425314022531056, 0.012220755200189927], [0.002829204070939761, -0.00018205952372937653, -0.01224583664340768, 0.009832848724964252]]","[[ 1.         -0.52949737 -0.10625326  0.14559808]
 [-0.52959551  0.97809158  0.10457525 -0.00403255]
 [ 0.09664329 -0.10369607  0.50572798  0.65572116]
 [ 0.15180477 -0.00976865 -0.65706694  0.52759481]]","[2.3251982479430634e-20, 1.0812030862941365e-19]","[-9.48123397808744e-20, -1.0242163734026853e-19]","[0.021350651147053583, 0.01592359269520301]",,,"[2.409637735456427e-25, 2.394107954752645e-25]","[2.417299354887592e-25, 2.397833692251359e-25]","[8.715988663162298e-27, 7.469033131732827e-27]","[5.640352460962381e-27, 4.813668770941344e-27]","[4.840492492470035e-26, 4.726273035564917e-26]","[4.816369603542663e-26, 4.708803133734048e-26]"
42,60,5900,500,4000,"[[0.02043059250847839, -0.009531866581013824, -0.0015578407352565657, 0.0017742549754768504], [-0.009532095856054319, 0.020221125905145722, 0.0016804551378524456, 0.00034752024650921217], [0.00145406112532714, -0.0016957029588920032, 0.00895247256888946, 0.015494189278225896], [0.0018590814472426204, 0.00025479477332488343, -0.015505932878875358, 0.00916160958901853]]","[[ 1.         -0.46654871 -0.07625039  0.08684305]
 [-0.46655993  0.9897474   0.0822519   0.0170098 ]
 [ 0.07117078 -0.08299823  0.43818957  0.75838179]
 [ 0.09099498  0.01247124 -0.75895659  0.44842603]]","[-6.320924639334723e-20, -7.564925403101429e-22]","[-5.732770938879906e-19, 3.632143912999794e-19]","[0.022204847471867004, 0.018656337522845103]",,,"[2.35386274723866e-25, 2.351237589395403e-25]","[2.376896500597833e-25, 2.369211160282998e-25]","[9.617949230517847e-27, 8.419546804870913e-27]","[4.812888148969915e-27, 4.117467266193357e-27]","[4.874611612457542e-26, 4.798885166747112e-26]","[4.847956861605069e-26, 4.777427169120895e-26]"
43,60,5900,500,4000,"[[0.020409254791559285, -0.011220797487449037, -0.0012693787973474026, 0.0013914902604140855], [-0.011221221236007585, 0.020293469890981346, 0.0010827795387863069, 4.786959481033518e-05], [0.0011883689598188934, -0.0010794277802353926, 0.007237518060552149, 0.015328052909341066], [0.0014580250746253952, -5.377907838281532e-06, -0.01533430991408426, 0.007353132997003479]]","[[ 1.00000000e+00 -5.49789672e-01 -6.21962345e-02  6.81793762e-02]
 [-5.49810434e-01  9.94326843e-01  5.30533599e-02  2.34548470e-03]
 [ 5.82269648e-02 -5.28891325e-02  3.54619418e-01  7.51034424e-01]
 [ 7.14394077e-02 -2.63503391e-04 -7.51341000e-01  3.60284247e-01]]","[1.0837067941273734e-19, -7.729232839256654e-20]","[-5.860867408004268e-20, -1.3086248218882577e-19]","[0.02180074504010513, 0.019017764520792006]",,,"[2.327885358704929e-25, 2.322444848312477e-25]","[2.348344782889993e-25, 2.341510700541513e-25]","[8.977352727018567e-27, 8.425557467154185e-27]","[4.095380409282016e-27, 3.686031877514194e-27]","[4.820912547658356e-26, 4.786691613363344e-26]","[4.797030180904409e-26, 4.765728232127039e-26]"
44,60,5900,500,4000,"[[0.020195225627541044, -0.013180449773810873, -0.0010495566775631981, 0.0012305028805896351], [-0.013181076233543218, 0.020117369678562168, 0.0006877692025708151, -0.0002575980654488918], [0.000974941244207282, -0.0006647008592170077, 0.006001455364952687, 0.013999942573049214], [0.0012840100055582682, -0.0002846780155849359, -0.014004222634429797, 0.006079191054402152]]","[[ 1.         -0.65265177 -0.05197053  0.06093039]
 [-0.65268279  0.99614483  0.03405603 -0.01275539]
 [ 0.04827583 -0.03291376  0.29717199  0.69323031]
 [ 0.06357988 -0.0140963  -0.69344225  0.3010212 ]]","[1.5826657282116342e-19, -5.1777971571042435e-20]","[4.574755946306385e-19, 3.2810558820755435e-20]","[0.021425728496466602, 0.018964722736627096]",,,"[2.319009217135282e-25, 2.309874315867274e-25]","[2.333896815522199e-25, 2.3264210323409e-25]","[8.014145272042867e-27, 7.984696002923843e-27]","[3.496984986262991e-27, 3.314569855686345e-27]","[4.764745336138597e-26, 4.761211685607793e-26]","[4.744684474588897e-26, 4.742466584540539e-26]"
45,60,5900,500,4000,"[[0.02009235905413023, -0.01509048660658675, -0.0008744839696859462, 0.0011750253210525013], [-0.01509114205799829, 0.020027865532383563, 0.00047534145740380537, -0.0004857169427590516], [0.0007998161664521844, -0.00043798714632905557, 0.0053801360270463675, 0.01205556755646159], [0.0012189824556256429, -0.0005002550530975878, -0.01205933699092746, 0.005444515962542933]]","[[ 1.         -0.75105599 -0.04352321  0.0584812 ]
 [-0.75108861  0.99679015  0.02365782 -0.02417421]
 [ 0.03980698 -0.02179869  0.26777025  0.60000757]
 [ 0.06066896 -0.02489778 -0.60019518  0.27097445]]","[-3.501747010442536e-20, 1.1486295688895521e-19]","[-2.5924179808936597e-19, -1.1105551401832646e-19]","[0.02126738436360485, 0.018917333722779206]",,,"[2.320182919423928e-25, 2.308245450499265e-25]","[2.328601501199894e-25, 2.320376304698083e-25]","[6.933319840002994e-27, 7.256973154474656e-27]","[2.983021528445589e-27, 2.957202598550958e-27]","[4.712723716215434e-26, 4.728881540619232e-26]","[4.696664749797719e-26, 4.713161532040115e-26]"
0,60,6050,500,4000,"[[0.015038486948390974, -0.010569119481382498, 1.9059019259962225e-06, -1.1505626781522784e-05], [-0.010569119463950297, 0.01503847248686483, 8.997491399501802e-06, 1.4752067239028399e-05], [-1.9040147148581173e-06, -8.983719488328154e-06, -0.0002822079021620541, 0.010694388654396765], [-1.1521940975719829e-05, 1.4772935035364982e-05, -0.010694388643155098, -0.0002821934406507865]]","[[ 1.00000000e+00 -7.02804712e-01  1.26734952e-04 -7.65078749e-04]
 [-7.02804710e-01  9.99999038e-01  5.98297650e-04  9.80954220e-04]
 [-1.26609460e-04 -5.97381872e-04 -1.87657111e-02  7.11134617e-01]
 [-7.66163579e-04  9.82341846e-04 -7.11134616e-01 -1.87647495e-02]]","[5.3713394844625823e-20, -6.010399689518807e-20]","[-1.5371121093588302e-19, 3.011817560534799e-20]","[0.015026981313428821, 0.015049992566979342]",,,"[2.192690207598784e-25, 2.192848809265431e-25]","[2.17614840272496e-25, 2.176288932162941e-25]","[8.870185214085079e-27, 8.868213474998111e-27]","[7.762228164875601e-27, 7.761142402412305e-27]","[4.583437666113778e-26, 4.580750996495813e-26]","[4.555758224118568e-26, 4.553093176741087e-26]"
1,60,6050,500,4000,"[[0.01503815663674991, -0.010568245476046702, -8.275281672951559e-06, -3.4195500025200595e-06], [-0.010568245458656029, 0.015038140531145007, 1.5019216304462056e-05, 1.3352112715468066e-05], [8.296027558669634e-06, -1.5045768775521093e-05, -0.0002804855678740151, 0.01069483205622998], [-3.423026956085983e-06, 1.33359736101348e-05, -0.010694832077479177, -0.00028046946229251795]]","[[ 1.00000000e+00 -7.02762029e-01 -5.50285642e-04 -2.27391567e-04]
 [-7.02762028e-01  9.99998929e-01  9.98740515e-04  8.87882274e-04]
 [ 5.51665191e-04 -1.00050619e-03 -1.86515924e-02  7.11179722e-01]
 [-2.27622776e-04  8.86809064e-04 -7.11179723e-01 -1.86505214e-02]]","[5.554936488771831e-20, 1.7774878409444638e-19]","[-2.398279145447334e-19, -3.945134014711556e-19]","[0.015034737078562536, 0.015041576178563857]",,,"[2.192700456956759e-25, 2.192852735569513e-25]","[2.176132195425681e-25, 2.176334077578541e-25]","[8.872173378552179e-27, 8.866553088987323e-27]","[7.772414337453482e-27, 7.750280012967974e-27]","[4.583962044958048e-26, 4.580214246201824e-26]","[4.556060711425733e-26, 4.552770836161573e-26]"
2,60,6050,500,4000,"[[0.015037192913150595, -0.010565552059935441, -1.8462779383481575e-05, 4.696083319979949e-06], [-0.01056555202803949, 0.015037161354571338, 2.1063145150237795e-05, 1.1909928271498069e-05], [1.8486606110137404e-05, -2.1075378387842612e-05, -0.0002753170758775147, 0.010696261755372336], [4.674057369701084e-06, 1.1916580781280845e-05, -0.010696261738315335, -0.0002752855173189838]]","[[ 1.00000000e+00 -7.02627952e-01 -1.22780758e-03  3.12297870e-04]
 [-7.02627950e-01  9.99997901e-01  1.40073651e-03  7.92031355e-04]
 [ 1.22939210e-03 -1.40155004e-03 -1.83090739e-02  7.11320379e-01]
 [ 3.10833105e-04  7.92473758e-04 -7.11320377e-01 -1.83069752e-02]]","[-1.2626399555258669e-20, 2.3431173917601415e-20]","[-1.1759368194778727e-19, 3.533417082414181e-19]","[0.01504188898828183, 0.01503249682164699]",,,"[2.192724426374738e-25, 2.192868780039538e-25]","[2.176144514148157e-25, 2.17640616951279e-25]","[8.874505609654706e-27, 8.865213247914713e-27]","[7.781945430700121e-27, 7.738735286437734e-27]","[4.584473377109716e-26, 4.579660569026718e-26]","[4.556342922770959e-26, 4.552424140551152e-26]"
3,60,6050,500,4000,"[[0.015035566169384864, -0.010561067260381179, -2.8695131481774208e-05, 1.2856168589389506e-05], [-0.01056106724597827, 0.015035505160688089, 2.7132751767126493e-05, 1.0460152593803819e-05], [2.8713110775793335e-05, -2.7130091144651996e-05, -0.0002666697068761424, 0.01069860249436034], [1.2827826447048591e-05, 1.0481573615087866e-05, -0.010698602439375001, -0.0002666086982058443]]","[[ 1.00000000e+00 -7.02405692e-01 -1.90848360e-03  8.55050515e-04]
 [-7.02405691e-01  9.99995942e-01  1.80457134e-03  6.95693962e-04]
 [ 1.90967939e-03 -1.80439438e-03 -1.77359272e-02  7.11553019e-01]
 [ 8.53165508e-04  6.97118652e-04 -7.11553015e-01 -1.77318696e-02]]","[-8.785431490642671e-21, 1.55516668308502e-19]","[-3.3039242513971185e-20, -3.8486277585646207e-19]","[0.015048422329781952, 0.015022709992617173]",,,"[2.192762442345036e-25, 2.192898709743655e-25]","[2.176185652352888e-25, 2.176507032601345e-25]","[8.877190976467544e-27, 8.864194416440975e-27]","[7.790833958322193e-27, 7.72650176702348e-27]","[4.584971908231166e-26, 4.579092984176561e-26]","[4.556605184744297e-26, 4.552055935782788e-26]"
4,60,6050,500,4000,"[[0.015033282464179145, -0.010554686458988695, -3.907649596212207e-05, 2.11643466964627e-05], [-0.010554686496387938, 0.015033177352747448, 3.32564503837072e-05, 8.956813723366387e-06], [3.90668166323405e-05, -3.3241637641141015e-05, -0.00025456642022140744, 0.010701953917183229], [2.116356471401959e-05, 8.967723041984359e-06, -0.010701953906500871, -0.0002544613087969077]]","[[ 1.00000000e+00 -7.02087949e-01 -2.59933225e-03  1.40783270e-03]
 [-7.02087952e-01  9.99993008e-01  2.21218822e-03  5.95798938e-04]
 [ 2.59868839e-03 -2.21120289e-03 -1.69335221e-02  7.11884044e-01]
 [ 1.40778069e-03  5.96524616e-04 -7.11884043e-01 -1.69265301e-02]]","[4.26495294781167e-20, 7.997153863033916e-21]","[1.4195350262895306e-19, 4.3002424153590815e-20]","[0.015054446802680027, 0.015012118109310139]",,,"[2.192814674065601e-25, 2.192943171739154e-25]","[2.176255777027874e-25, 2.176637439441686e-25]","[8.880228473430187e-27, 8.863507116223988e-27]","[7.799087030017742e-27, 7.713570698905442e-27]","[4.585456703898027e-26, 4.578512147692795e-26]","[4.55684666029613e-26, 4.551666723255044e-26]"
5,60,6050,500,4000,"[[0.015030410615278246, -0.010546525112752777, -4.943488656108101e-05, 2.9499229728406786e-05], [-0.010546525029206923, 0.015030246879222258, 3.9372774740171697e-05, 7.484871878643901e-06], [4.9444703465183196e-05, -3.9400604017380894e-05, -0.00023884989851126316, 0.010706286956478663], [2.9512643053792234e-05, 7.456094000865952e-06, -0.010706287013525273, -0.0002386861624865272]]","[[ 1.00000000e+00 -7.01679108e-01 -3.28899109e-03  1.96263632e-03]
 [-7.01679102e-01  9.99989106e-01  2.61954086e-03  4.97981863e-04]
 [ 3.28964422e-03 -2.62139239e-03 -1.58911093e-02  7.12308348e-01]
 [ 1.96352873e-03  4.96067219e-04 -7.12308352e-01 -1.58802157e-02]]","[1.4581565819511282e-19, 4.824439999894008e-21]","[-1.5618324961568226e-20, -4.0131190296458037e-19]","[0.015059909836808093, 0.015000911377383398]",,,"[2.192881332773933e-25, 2.193002892041844e-25]","[2.176355310234034e-25, 2.176798033245374e-25]","[8.883624442863134e-27, 8.863082275498548e-27]","[7.806716163902894e-27, 7.699924862548604e-27]","[4.585928458562642e-26, 4.577916761252675e-26]","[4.557068113184695e-26, 4.55125507224179e-26]"
6,60,6050,500,4000,"[[0.015026972559413553, -0.010536481461086506, -5.991248201952426e-05, 3.799193872386681e-05], [-0.010536481536539861, 0.01502673487580522, 4.557324682227409e-05, 5.920297043731159e-06], [5.989847791930855e-05, -4.555415785930665e-05, -0.00021954683235722358, 0.010711710491952216], [3.799309446382368e-05, 5.9329098247278084e-06, -0.010711710489072985, -0.00021930914876088411]]","[[ 1.00000000e+00 -7.01171272e-01 -3.98699617e-03  2.52824969e-03]
 [-7.01171277e-01  9.99984183e-01  3.03276303e-03  3.93978030e-04]
 [ 3.98606424e-03 -3.03149272e-03 -1.46101839e-02  7.12832239e-01]
 [ 2.52832660e-03  3.94817373e-04 -7.12832239e-01 -1.45943668e-02]]","[-1.616189343721734e-19, 2.2263141742140417e-19]","[5.667741364936433e-20, -2.3685970242752743e-19]","[0.015064964489936107, 0.014988980612529736]",,,"[2.192965604100598e-25, 2.19307687412274e-25]","[2.176487247037777e-25, 2.17698805152785e-25]","[8.887452364836495e-27, 8.863003709970936e-27]","[7.813740055912117e-27, 7.68555109222667e-27]","[4.586391406403096e-26, 4.577303916420932e-26]","[4.557273898460306e-26, 4.550818027306285e-26]"
