azi,aoi,wvl,pitch,mm,dmm,reflected flux
45,60,4140,7560,"[[0.8679146380786547, -0.06059372327671492, 0.002248401607998959, 0.0003440928520421181], [-0.06059381258723867, 0.8676771371302048, -0.003391384686281042, -0.01988819540039757], [-0.002228718220038734, 0.002447340106884892, -0.8313581962352742, 0.2417469198246839], [0.0004423815717691047, -0.02002602080927871, -0.2417357014450226, -0.8311209604021966]]","[[ 1.00000000e+00 -6.98153028e-02  2.59057920e-03  3.96459326e-04]
 [-6.98154057e-02  9.99726354e-01 -3.90750949e-03 -2.29149210e-02]
 [-2.56790025e-03  2.81979356e-03 -9.57880141e-01  2.78537669e-01]
 [ 5.09706315e-04 -2.30737217e-02 -2.78524743e-01 -9.57606801e-01]]","[0.9285083608498935, 0.8073209143624375]"
45,60,4210,7560,"[[0.8733877044582408, -0.0671157012674291, 0.003407844399573839, 5.607763019491174e-05], [-0.06711708692671775, 0.8732726848019445, -0.002397334361080141, -0.01355442799816694], [-0.00338030777526273, 0.001668100028812068, -0.8374083287289473, 0.2388428003779989], [6.376979705060432e-05, -0.0136565431856084, -0.2388369853286298, -0.8372934645200585]]","[[ 1.00000000e+00 -7.68452555e-02  3.90186899e-03  6.42070296e-05]
 [-7.68468420e-02  9.99868306e-01 -2.74486846e-03 -1.55193712e-02]
 [-3.87034047e-03  1.90991930e-03 -9.58804806e-01  2.73467097e-01]
 [ 7.30143059e-05 -1.56362897e-02 -2.73460439e-01 -9.58673291e-01]]","[0.9405034052136635, 0.8062720027518806]"
45,60,4280,7560,"[[0.817085568590695, -0.1323253092700323, 0.007622309664841277, 0.002440958776755771], [-0.1323343961208025, 0.8157521048261531, -0.009726610350297874, -0.04495631169084983], [-0.007539119489314947, 0.009319880547012438, -0.7450430382086874, 0.308116261186301], [0.002194228441762515, -0.04501568407891894, -0.308105736580612, -0.7437096469408429]]","[[ 1.         -0.16194792  0.00932866  0.0029874 ]
 [-0.16195904  0.99836802 -0.01190403 -0.05502032]
 [-0.00922684  0.01140625 -0.91182988  0.37709179]
 [ 0.00268543 -0.05509299 -0.37707891 -0.910198  ]]","[0.9494108773438718, 0.6847602589478816]"
45,60,4350,7560,"[[0.9037571981616137, -0.04970987471189209, -0.005290342603448742, 0.001168782939192438], [-0.04970878060275791, 0.9036481944231838, -0.00198845168086143, -0.01279052193161711], [0.005304758928347775, 0.001577844643550852, -0.8622485968627038, 0.2661384149056735], [0.001149819982351567, -0.01285187038955829, -0.2661353768286179, -0.8621396409633468]]","[[ 1.         -0.05500357 -0.00585372  0.00129325]
 [-0.05500236  0.99987939 -0.00220021 -0.01415261]
 [ 0.00586967  0.00174587 -0.95407107  0.29447999]
 [ 0.00127227 -0.01422049 -0.29447663 -0.95395051]]","[0.953467072354442, 0.8540473229847806]"
45,60,4420,7560,"[[0.9055958666485981, -0.05041046202200045, -0.003812002653706931, 0.000797594787283393], [-0.05040982391889864, 0.9055479248695533, -0.001268037211161786, -0.008365983605589095], [0.003826716501407849, 0.0009041985007113133, -0.8682120583930709, 0.252525522142214], [0.0007668743258200271, -0.008416909104081296, -0.2525237347157833, -0.868164154195873]]","[[ 1.00000000e+00 -5.56655169e-02 -4.20938610e-03  8.80740313e-04]
 [-5.56648123e-02  9.99947061e-01 -1.40022416e-03 -9.23809827e-03]
 [ 4.22563380e-03  9.98456965e-04 -9.58719105e-01  2.78850127e-01]
 [ 8.46817387e-04 -9.29433251e-03 -2.78848153e-01 -9.58666207e-01]]","[0.9560063281501521, 0.8551854041610382]"
45,60,4490,7560,"[[0.9065387759855414, -0.05147789084981497, -0.00284798416788284, 0.0005847690292441134], [-0.05147752155961255, 0.9065145256358782, -0.0008885031857797853, -0.005889545784530029], [0.002863125610298625, 0.0005695297760891767, -0.8715190426627901, 0.2441650211447337], [0.0005417571437660862, -0.005932102807475535, -0.2441638916843012, -0.871494821444764]]","[[ 1.00000000e+00 -5.67850954e-02 -3.14160215e-03  6.45056830e-04]
 [-5.67846880e-02  9.99973250e-01 -9.80104999e-04 -6.49673896e-03]
 [ 3.15830463e-03  6.28246459e-04 -9.61369845e-01  2.69337647e-01]
 [ 5.97610558e-04 -6.54368347e-03 -2.69336401e-01 -9.61343127e-01]]","[0.9580166663138151, 0.8550608846702341]"
45,60,4560,7560,"[[0.9068241807311367, -0.05281302011517697, -0.002009760160203432, 0.0004172591584780602], [-0.0528128249176355, 0.9068124909391128, -0.0006261468677744412, -0.004071254915476761], [0.002025388182274366, 0.0003436149584069936, -0.8736637511954223, 0.237175674125946], [0.0003628522057849935, -0.004107276853639324, -0.2371749635755198, -0.873652084651222]]","[[ 1.00000000e+00 -5.82395367e-02 -2.21626221e-03  4.60132369e-04]
 [-5.82393214e-02  9.99987109e-01 -6.90483206e-04 -4.48957472e-03]
 [ 2.23349600e-03  3.78921257e-04 -9.63432350e-01  2.61545379e-01]
 [ 4.00135124e-04 -4.52929790e-03 -2.61544596e-01 -9.63419484e-01]]","[0.9596372003238902, 0.8540111601510391]"
45,60,4630,7560,"[[0.9059863893694162, -0.05499448742939417, -0.001109578239889372, 0.0002508032985248556], [-0.05499441571953489, 0.9059825694442264, -0.0003974707996584122, -0.002337017196904922], [0.001126202344563113, 0.0001413280149729398, -0.8745694146354619, 0.2300331222914285], [0.0001833622994171142, -0.002368025780297648, -0.2300327415257752, -0.8745656144113014]]","[[ 1.00000000e+00 -6.07012292e-02 -1.22471844e-03  2.76828992e-04]
 [-6.07011500e-02  9.99995784e-01 -4.38716083e-04 -2.57952793e-03]
 [ 1.24306762e-03  1.55993530e-04 -9.65322906e-01  2.53903508e-01]
 [ 2.02389684e-04 -2.61375426e-03 -2.53903088e-01 -9.65318712e-01]]","[0.9609808762756564, 0.8509919014767456]"
45,60,4700,7560,"[[0.9038782259935512, -0.0587333655600582, -0.001568301344242377, 0.000117985840139253], [-0.0587329592161821, 0.9038707756118198, 0.0002927650608467142, 0.00329567705775583], [0.001587381848870989, -0.0005850749310132429, -0.8771581846394488, 0.2100939368329288], [3.795197507949657e-05, 0.003263834814552087, -0.2100944042168305, -0.8771507600435079]]","[[ 1.00000000e+00 -6.49792902e-02 -1.73508035e-03  1.30532893e-04]
 [-6.49788407e-02  9.99991757e-01  3.23898787e-04  3.64615162e-03]
 [ 1.75618994e-03 -6.47293976e-04 -9.70438450e-01  2.32436108e-01]
 [ 4.19879293e-05  3.61092315e-03 -2.32436625e-01 -9.70430236e-01]]","[0.9626115910295663, 0.8451448599733985]"
45,60,4770,7560,"[[0.9155760893888576, -0.04727562420179704, -0.000571785317851499, 0.0002957429072476254], [-0.04727577452844239, 0.9155452447880725, -0.001044510610169512, -0.007415457868850409], [0.0005812401069148422, 0.0009203032305589965, -0.8818722359784379, 0.2415471521401625], [0.0002496971373987435, -0.007430938446030117, -0.2415466244041345, -0.8818413962590135]]","[[ 1.00000000e+00 -5.16348393e-02 -6.24508792e-04  3.23012921e-04]
 [-5.16350034e-02  9.99966311e-01 -1.14082338e-03 -8.09922622e-03]
 [ 6.34835393e-04  1.00516302e-03 -9.63188364e-01  2.63819856e-01]
 [ 2.72721339e-04 -8.11613424e-03 -2.63819280e-01 -9.63154681e-01]]","[0.962851713066482, 0.8683004647143616]"
45,60,4840,7560,"[[0.9166274173975947, -0.04742056010456874, -0.001110530048428238, 0.0002842725204786662], [-0.04742058765299995, 0.9166152350629173, -0.0006199375267104126, -0.004542838085461754], [0.001119868237187655, 0.0004818405730793784, -0.8860784334334373, 0.2298300033833167], [0.0002395208986010855, -0.004559267193864309, -0.2298296270612124, -0.8860662569437563]]","[[ 1.00000000e+00 -5.17337352e-02 -1.21153920e-03  3.10128756e-04]
 [-5.17337653e-02  9.99986710e-01 -6.76324442e-04 -4.95603557e-03]
 [ 1.22172675e-03  5.25666769e-04 -9.66672409e-01  2.50734376e-01]
 [ 2.61306714e-04 -4.97395900e-03 -2.50733965e-01 -9.66659125e-01]]","[0.9640479769773395, 0.8692068568198333]"
45,60,4910,7560,"[[0.9170159829567486, -0.04794252419021888, -0.00095540684909124, 0.000228315499067098], [-0.04794253689314848, 0.917009589467539, -0.0004437393471441429, -0.003250416266579847], [0.0009646759719319018, 0.000310339030012326, -0.8881864366482483, 0.2230348638345409], [0.000181968300527865, -0.00326566718750041, -0.2230345984234599, -0.8881800486830115]]","[[ 1.00000000e+00 -5.22810126e-02 -1.04186499e-03  2.48976575e-04]
 [-5.22810265e-02  9.99993028e-01 -4.83894889e-04 -3.54455792e-03]
 [ 1.05197291e-03  3.38422706e-04 -9.68561566e-01  2.43218077e-01]
 [ 1.98435255e-04 -3.56118895e-03 -2.43217787e-01 -9.68554600e-01]]","[0.9649585066216477, 0.8690734582934094]"
45,60,4980,7560,"[[0.9171995068163418, -0.04855176124373206, -0.0006710291800580611, 0.0001700104965005537], [-0.04855177814382783, 0.9171960455684406, -0.0003345154050422892, -0.002399969693388931], [0.0006801895756218699, 0.000208685978623806, -0.8897082797662874, 0.2175242023864876], [0.0001220033258205766, -0.002413827704830643, -0.2175240168244895, -0.8897048235373937]]","[[ 1.00000000e+00 -5.29347878e-02 -7.31606564e-04  1.85358251e-04]
 [-5.29348062e-02  9.99996226e-01 -3.64713895e-04 -2.61662776e-03]
 [ 7.41593918e-04  2.27525175e-04 -9.70026993e-01  2.37161273e-01]
 [ 1.33017217e-04 -2.63173681e-03 -2.37161070e-01 -9.70023225e-01]]","[0.9657512675343227, 0.8686477450997218]"
45,60,5050,7560,"[[0.9171961311164767, -0.04926103516172986, -0.0003396623322717543, 0.0001132631094712508], [-0.04926106096847438, 0.9171943423273432, -0.0002570164477728938, -0.001757732571675045], [0.000348693358341313, 0.0001390352612324757, -0.8908593283194879, 0.2125834531500537], [6.379215640047082e-05, -0.001770256453038757, -0.2125833286266643, -0.8908575440564743]]","[[ 1.00000000e+00 -5.37082893e-02 -3.70326826e-04  1.23488429e-04]
 [-5.37083174e-02  9.99998050e-01 -2.80219725e-04 -1.91641952e-03]
 [ 3.80173167e-04  1.51587274e-04 -9.71285528e-01  2.31775349e-01]
 [ 6.95512707e-05 -1.93007405e-03 -2.31775213e-01 -9.71283582e-01]]","[0.9664571657520714, 0.8679350954822471]"
45,60,5120,7560,"[[0.917027556114241, -0.05007933127903486, 1.982857455844328e-05, 5.793893450587795e-05], [-0.05007936701164584, 0.9170267039229894, -0.0001982546954326356, -0.001234296929635398], [-1.093279750833504e-05, 8.770507213375954e-05, -0.8917336032001522, 0.2079489573246991], [7.185724139466537e-06, -0.001245601350064515, -0.2079488819718232, -0.8917327550993008]]","[[ 1.00000000e+00 -5.46104977e-02  2.16226595e-05  6.31812361e-05]
 [-5.46105367e-02  9.99999071e-01 -2.16192735e-04 -1.34597583e-03]
 [-1.19219945e-05  9.56406070e-05 -9.72417456e-01  2.26764132e-01]
 [ 7.83588682e-06 -1.35830308e-03 -2.26764049e-01 -9.72416531e-01]]","[0.9671068868667864, 0.866948224363243]"
45,60,5190,7560,"[[0.9166664710541785, -0.05104265104095734, 0.0004068094380243113, 2.911818748385035e-06], [-0.05104269671508893, 0.9166660366916788, -0.0001518160595932794, -0.0007825873989977301], [-0.0003980448877088307, 4.808942100493756e-05, -0.8923398437289897, 0.2034739807643644], [-4.898984908694663e-05, -0.0007927899475892024, -0.2034739471449838, -0.8923394130848302]]","[[ 1.00000000e+00 -5.56829039e-02  4.43792209e-04  3.17653022e-06]
 [-5.56829538e-02  9.99999526e-01 -1.65617555e-04 -8.53731890e-04]
 [-4.34230879e-04  5.24611977e-05 -9.73461855e-01  2.21971663e-01]
 [-5.34434831e-05 -8.64861946e-04 -2.21971626e-01 -9.73461386e-01]]","[0.9677091215683179, 0.8656238195419791]"
45,60,5260,7560,"[[0.9160675874402051, -0.05220127694317056, 0.0008295423654126347, -5.34844765586518e-05], [-0.05220133244832736, 0.916067131279049, -0.0001139134307183557, -0.0003708991500634702], [-0.0008208963446840521, 1.636595023521219e-05, -0.8926564469665313, 0.1990459789469447], [-0.0001064679920529366, -0.0003801048824850965, -0.1990459828689077, -0.892655994211856]]","[[ 1.00000000e+00 -5.69840890e-02  9.05547120e-04 -5.83848586e-05]
 [-5.69841496e-02  9.99999502e-01 -1.24350465e-04 -4.04881862e-04]
 [-8.96108929e-04  1.78654397e-05 -9.74443872e-01  2.17283071e-01]
 [-1.16222857e-04 -4.14931046e-04 -2.17283076e-01 -9.74443378e-01]]","[0.9682688638562545, 0.8638663100267485]"
45,60,5330,7560,"[[0.9151585598475489, -0.05363001756895841, 0.001304382105932859, -0.0001135840397762074], [-0.05363008299982192, 0.9151576229527632, -8.196490887045981e-05, 2.827631651774563e-05], [-0.001295832572943861, -1.002001657534853e-05, -0.8926312660617458, 0.1945466486332819], [-0.0001676718051986948, 1.998185729496848e-05, -0.194546688759324, -0.8926303323163082]]","[[ 1.00000000e+00 -5.86018860e-02  1.42530722e-03 -1.24114055e-04]
 [-5.86019575e-02  9.99998976e-01 -8.95636149e-05  3.08977239e-05]
 [-1.41596509e-03 -1.09489405e-05 -9.75384272e-01  2.12582450e-01]
 [-1.83216125e-04  2.18343117e-05 -2.12582494e-01 -9.75383252e-01]]","[0.9687885768891025, 0.8615285418095777]"
45,60,5400,7560,"[[0.9138198478464429, -0.05544846425767225, 0.001859419207064993, -0.0001809138847798129], [-0.055448540067215, 0.913817832027962, -5.39097983425186e-05, 0.0004466732306613832], [-0.001850931484199734, -3.310254027725731e-05, -0.8921675789332552, 0.1898134028773925], [-0.0002362524304815642, 0.0004392270619804112, -0.1898134810645322, -0.8921655660587354]]","[[ 1.00000000e+00 -6.06776756e-02  2.03477656e-03 -1.97975438e-04]
 [-6.06777585e-02  9.99997794e-01 -5.89939018e-05  4.88797909e-04]
 [-2.02548838e-03 -3.62243612e-05 -9.76305758e-01  2.07714248e-01]
 [-2.58532829e-04  4.80649510e-04 -2.07714334e-01 -9.76303555e-01]]","[0.969268311576449, 0.8583713831214766]"
45,60,5470,7560,"[[0.9118399095274612, -0.05786490888510859, 0.002544680176925763, -0.0002614467817937052], [-0.05786499593779509, 0.9118358488219578, -2.764724849846768e-05, 0.000933257089339813], [-0.00253619952228184, -5.497568586637115e-05, -0.8910881185278664, 0.184568479105459], [-0.0003183849974450322, 0.0009266262676978059, -0.1845686019518053, -0.8910840606146352]]","[[ 1.00000000e+00 -6.34595045e-02  2.79070937e-03 -2.86724434e-04]
 [-6.34596000e-02  9.99995547e-01 -3.03202878e-05  1.02348787e-03]
 [-2.78140877e-03 -6.02909406e-05 -9.77241848e-01  2.02413249e-01]
 [-3.49167649e-04  1.01621596e-03 -2.02413384e-01 -9.77237398e-01]]","[0.969704817884666, 0.8539750001774523]"
45,60,5540,7560,"[[0.908802123867491, -0.06128635861137971, 0.003459271666096326, -0.0003669048311745408], [-0.06128645797589122, 0.908794085417816, -9.116066574592178e-08, 0.00158797211011979], [-0.003450705630810636, -7.880909137100581e-05, -0.8890442749518274, 0.1782283920941391], [-0.0004261817411076988, 0.001582171030549984, -0.1782285755720337, -0.8890362392106833]]","[[ 1.00000000e+00 -6.74364166e-02  3.80640799e-03 -4.03723563e-04]
 [-6.74365259e-02  9.99991155e-01 -1.00308597e-07  1.74732438e-03]
 [-3.79698236e-03 -8.67175475e-05 -9.78259460e-01  1.96113529e-01]
 [-4.68948883e-04  1.74094117e-03 -1.96113731e-01 -9.78250618e-01]]","[0.9700884819507585, 0.8475157647947272]"
45,60,5610,7560,"[[0.9037372624729564, -0.0666555310669843, 0.004837840766457621, -0.0005256135087231175], [-0.06665564205010066, 0.9037201652220479, 3.594065049037027e-05, 0.00268981112061332], [-0.004829011312093778, -0.0001122169105764129, -0.8852512753165066, 0.1691977691802264], [-0.0005889204533652236, 0.00268495580419558, -0.1691980548041233, -0.8852341808118235]]","[[ 1.00000000e+00 -7.37554307e-02  5.35314960e-03 -5.81599908e-04]
 [-7.37555535e-02  9.99981082e-01  3.97689151e-05  2.97631981e-03]
 [-5.34337967e-03 -1.24169839e-04 -9.79544954e-01  1.87220087e-01]
 [-6.51650073e-04  2.97094733e-03 -1.87220403e-01 -9.79526039e-01]]","[0.9703927930116626, 0.8370817309502673]"
45,60,5680,7560,"[[0.8937651640584701, -0.07676211180484299, 0.007423659030259703, -0.0008347223962015663], [-0.07676220895429536, 0.8937165881850133, 0.0001122990221473557, 0.005569857831262832], [-0.007414143470587945, -0.000189902336310594, -0.8776781157263438, 0.1503462598018598], [-0.0009072136849309774, 0.00556641263560562, -0.1503468073429907, -0.8776295430360457]]","[[ 1.00000000e+00 -8.58862203e-02  8.30605100e-03 -9.33939283e-04]
 [-8.58863290e-02  9.99945650e-01  1.25647124e-04  6.23190303e-03]
 [-8.29540440e-03 -2.12474534e-04 -9.82000811e-01  1.68216737e-01]
 [-1.01504704e-03  6.22804833e-03 -1.68217350e-01 -9.81946465e-01]]","[0.9705272753349616, 0.8170030518088538]"
45,60,5750,7560,"[[0.5555871741217759, -0.4083898320176625, 0.07552740571335767, -0.00060111566187631], [-0.4083799680187092, 0.5436398433792881, -0.06497880418093283, -0.0565488883719034], [-0.0755787436353737, 0.06523404067418748, -0.2007497974203855, 0.3120036667442725], [-0.0008126996863347183, -0.05632582287595165, -0.312044493071192, -0.1888025405058067]]","[[ 1.         -0.73505986  0.13594159 -0.00108195]
 [-0.73504211  0.97849603 -0.11695519 -0.10178221]
 [-0.136034    0.11741459 -0.36132907  0.56157464]
 [-0.00146278 -0.10138071 -0.56164812 -0.33982523]]","[0.9639770056146533, 0.14719734202397963]"
45,60,5820,7560,"[[0.9188977956195494, -0.05357605397673398, 0.0002152713588357939, 0.0005442622728911457], [-0.05357627686298422, 0.9186975896500602, -0.002840130045515925, -0.01896081608378506], [-0.0002118491458571775, 0.002830452717524627, -0.8773217080129065, 0.2679572293078894], [0.0005232593408691505, -0.01896163336506646, -0.267957129638248, -0.8771215021922947]]","[[ 1.00000000e+00 -5.83046931e-02  2.34271276e-04  5.92299030e-04]
 [-5.83049357e-02  9.99782124e-01 -3.09080080e-03 -2.06343036e-02]
 [-2.30547017e-04  3.08026935e-03 -9.54754394e-01  2.91607217e-01]
 [ 5.69442373e-04 -2.06351930e-02 -2.91607109e-01 -9.54536518e-01]]","[0.9724738490668722, 0.8653217411717377]"
45,60,5890,7560,"[[0.9288986809216588, -0.04408882834138267, -0.001299728282395491, 0.0004834096456078239], [-0.04408897686797869, 0.9288127428494601, -0.001611321936177107, -0.01245559706854096], [0.001303666192644519, 0.001582415564063633, -0.8966446039938298, 0.2386098516202983], [0.000458624249720839, -0.0124587768640911, -0.2386096366850308, -0.896558666318763]]","[[ 1.00000000e+00 -4.74635493e-02 -1.39921426e-03  5.20411597e-04]
 [-4.74637092e-02  9.99907484e-01 -1.73465844e-03 -1.34089942e-02]
 [ 1.40345359e-03  1.70353947e-03 -9.65277077e-01  2.56873927e-01]
 [ 4.93729035e-04 -1.34124174e-02 -2.56873695e-01 -9.65184562e-01]]","[0.97298750873335, 0.8848098520985886]"
45,60,5960,7560,"[[0.9328030594544311, -0.0405813740279829, -0.001800714668308495, 0.000449413691866656], [-0.04058147746101859, 0.9327494775808937, -0.001173323545302081, -0.009754330367175379], [0.001804672177515932, 0.001138209856581151, -0.9043181173020016, 0.2251265406452977], [0.0004234494003800297, -0.009758059871522888, -0.225126328687035, -0.9042645359475292]]","[[ 1.00000000e+00 -4.35047609e-02 -1.93043392e-03  4.81788398e-04]
 [-4.35048717e-02  9.99942558e-01 -1.25784702e-03 -1.04570094e-02]
 [ 1.93467652e-03  1.22020382e-03 -9.69463070e-01  2.41344128e-01]
 [ 4.53953700e-04 -1.04610076e-02 -2.41343900e-01 -9.69405628e-01]]","[0.9733844329525073, 0.8922216849407264]"
45,60,6030,7560,"[[0.9350566052668343, -0.03867701842514609, -0.002043042813315639, 0.0004249217000944563], [-0.03867709316805629, 0.9350179801703382, -0.0009370675710173933, -0.008185652995804234], [0.002046915983117046, 0.0008993437093887768, -0.9088383184431934, 0.2164414024436448], [0.000398667373745637, -0.008189530500665562, -0.2164412058138234, -0.9087996939195131]]","[[ 1.00000000e+00 -4.13632910e-02 -2.18494025e-03  4.54434200e-04]
 [-4.13633709e-02  9.99958692e-01 -1.00215064e-03 -8.75417910e-03]
 [ 2.18908243e-03  9.61806702e-04 -9.71960749e-01  2.31474117e-01]
 [ 4.26356406e-04 -8.75832592e-03 -2.31473907e-01 -9.71919442e-01]]","[0.9737336231618839, 0.8963795863537032]"
45,60,6100,7560,"[[0.9365879019099397, -0.03746023746006494, -0.002179252475746235, 0.0004051916326475702], [-0.03746029230555098, 0.9365578475431235, -0.0007846457539033341, -0.00712540019479351], [0.00218300456555829, 0.0007458110257641806, -0.9119873734757874, 0.2099332160175426], [0.0003790826111687048, -0.007129281433360281, -0.2099330354780187, -0.9119573197012792]]","[[ 1.00000000e+00 -3.99964994e-02 -2.32679973e-03  4.32625311e-04]
 [-3.99965580e-02  9.99967911e-01 -8.37770542e-04 -7.60782857e-03]
 [ 2.33080586e-03  7.96306491e-04 -9.73733882e-01  2.24146837e-01]
 [ 4.04748567e-04 -7.61197259e-03 -2.24146644e-01 -9.73701793e-01]]","[0.9740481388397368, 0.8991276639603938]"
45,60,6170,7560,"[[0.9377202060504788, -0.03661312771605191, -0.002261460239322203, 0.0003883659776199896], [-0.03661316789068642, 0.937695696045284, -0.0006760079675106001, -0.006344082126177344], [0.002265074920045814, 0.0006368144666754397, -0.9143871358444953, 0.2046320833043609], [0.0003626628096825286, -0.006347904401548036, -0.2046319176018158, -0.9143626264323581]]","[[ 1.00000000e+00 -3.90448318e-02 -2.41165779e-03  4.14159762e-04]
 [-3.90448746e-02  9.99973862e-01 -7.20905834e-04 -6.76543183e-03]
 [ 2.41551254e-03  6.79109251e-04 -9.75117236e-01  2.18222965e-01]
 [ 3.86749488e-04 -6.76950796e-03 -2.18222788e-01 -9.75091099e-01]]","[0.9743333332361069, 0.9011070778438672]"
45,60,6240,7560,"[[0.938567801465606, -0.03600875738510106, -0.002312487347634149, 0.0003735728323128215], [-0.0360087862316783, 0.9385471674987682, -0.0005935241499079331, -0.005735414559539796], [0.002315955632600513, 0.0005543935995421425, -0.9162856481117702, 0.2000826517911801], [0.0003484629710649076, -0.005739148139180491, -0.2000824994255572, -0.9162650147276546]]","[[ 1.00000000e+00 -3.83656432e-02 -2.46384688e-03  3.98024343e-04]
 [-3.83656739e-02  9.99978015e-01 -6.32372162e-04 -6.11081538e-03]
 [ 2.46754217e-03  5.90680395e-04 -9.76259410e-01  2.13178687e-01]
 [ 3.71270963e-04 -6.11479334e-03 -2.13178525e-01 -9.76237426e-01]]","[0.9745765583201518, 0.9025590435891555]"
45,60,6310,7560,"[[0.9392173122002965, -0.03556923045443383, -0.002344415216246992, 0.0003603170528809138], [-0.03556925026035385, 0.9391995356571139, -0.0005281530443864929, -0.005242910494258979], [0.002347732184348439, 0.0004893348395598729, -0.9178397062074518, 0.1960456818636576], [0.0003359400426973607, -0.005246541579063712, -0.196045541435224, -0.9178219302299794]]","[[ 1.00000000e+00 -3.78711401e-02 -2.49613714e-03  3.83635446e-04]
 [-3.78711612e-02  9.99981073e-01 -5.62333166e-04 -5.58221237e-03]
 [ 2.49966877e-03  5.21002789e-04 -9.77238914e-01  2.08733037e-01]
 [ 3.57680846e-04 -5.58607844e-03 -2.08732887e-01 -9.77219988e-01]]","[0.9747865421240597, 0.9036480812539197]"
45,60,6380,7560,"[[0.9397180887963794, -0.03524316100655817, -0.002364277226679482, 0.0003482912550655062], [-0.03524317342501398, 0.9397025005869812, -0.0004747174091010579, -0.004833343232630374], [0.002367440236026062, 0.0004363709426092276, -0.9191401320257204, 0.1923775635389836], [0.0003247537534251891, -0.004836865564798379, -0.1923774338370022, -0.9191245443608722]]","[[ 1.00000000e+00 -3.75039721e-02 -2.51594308e-03  3.70633767e-04]
 [-3.75039853e-02  9.99983412e-01 -5.05170024e-04 -5.14339704e-03]
 [ 2.51930900e-03  4.64363672e-04 -9.78101989e-01  2.04718379e-01]
 [ 3.45586360e-04 -5.14714532e-03 -2.04718241e-01 -9.78085402e-01]]","[0.974961249272172, 0.9044749272974291]"
45,60,6450,7560,"[[0.9400976187672041, -0.03500613933785629, -0.002376481458327544, 0.0003373200077091748], [-0.03500614558778109, 0.9400837543026901, -0.0004300097135376348, -0.004485731627649083], [0.00237948872711554, 0.0003922393554661628, -0.9202399778497841, 0.1889873880803579], [0.000314713735616784, -0.004489143270773588, -0.1889872680746334, -0.9202261139060512]]","[[ 1.00000000e+00 -3.72367067e-02 -2.52790924e-03  3.58813809e-04]
 [-3.72367134e-02  9.99985252e-01 -4.57409640e-04 -4.77155940e-03]
 [ 2.53110813e-03  4.17232581e-04 -9.78877044e-01  2.01029536e-01]
 [ 3.34767081e-04 -4.77518843e-03 -2.01029408e-01 -9.78862296e-01]]","[0.9751037575742174, 0.9050914789366196]"
45,60,6520,7560,"[[0.9403676551748121, -0.03484344667754874, -0.00238405810633928, 0.0003272931354326833], [-0.03484344767775988, 0.9403551771520156, -0.0003919197133041125, -0.004186086139207581], [0.002386908280672865, 0.0003547947821397578, -0.9211682400619094, 0.1858120427254366], [0.0003057008487899005, -0.004189387686464548, -0.1858119315382877, -0.921155762534537]]","[[ 1.00000000e+00 -3.70530042e-02 -2.53524044e-03  3.48048057e-04]
 [-3.70530053e-02  9.99986731e-01 -4.16772856e-04 -4.45154203e-03]
 [ 2.53827135e-03  3.77293690e-04 -9.79583076e-01  1.97595102e-01]
 [ 3.25086520e-04 -4.45505294e-03 -1.97594984e-01 -9.79569807e-01]]","[0.9752111013214596, 0.9055242080042991]"
45,60,6590,7560,"[[0.940531749992481, -0.03474635241765733, -0.002389315273930631, 0.0003181499398650903], [-0.03474634887968708, 0.9405204040017402, -0.0003589887957092155, -0.003924695483887247], [0.002392007147907797, 0.0003225617910029696, -0.9219406858540377, 0.1828054788834233], [0.0002976483326751389, -0.003927888408647396, -0.1828053757749861, -0.9219293403323651]]","[[ 1.00000000e+00 -3.69433062e-02 -2.54038768e-03  3.38266029e-04]
 [-3.69433024e-02  9.99987937e-01 -3.81687057e-04 -4.17284742e-03]
 [ 2.54324976e-03  3.42956834e-04 -9.80233454e-01  1.94363964e-01]
 [ 3.16468139e-04 -4.17624223e-03 -1.94363854e-01 -9.80221391e-01]]","[0.9752781018792007, 0.905785397081718]"
45,60,6660,7560,"[[0.9405867955347808, -0.03471049501067303, -0.002394241998740685, 0.0003098748896671344], [-0.0347104874906673, 0.9405763828170036, -0.0003301698113128179, -0.003694600103219395], [0.002396774584641198, 0.0002944812445628171, -0.9225632244906878, 0.1799322863742259], [0.0002905354236270499, -0.003697686421236388, -0.1799321907088737, -0.9225528122150914]]","[[ 1.00000000e+00 -3.69030218e-02 -2.54547694e-03  3.29448480e-04]
 [-3.69030138e-02  9.99988930e-01 -3.51025352e-04 -3.92797360e-03]
 [ 2.54816950e-03  3.13082478e-04 -9.80837950e-01  1.91297908e-01]
 [ 3.08887415e-04 -3.93125487e-03 -1.91297806e-01 -9.80826880e-01]]","[0.9752972900145059, 0.9058763000309513]"
